date,sku_id,pharmacy_type,demand_type,units_sold,week_of_year,ili_pct,is_holiday,vbp_10_active,forecast,lower_90,upper_90
2026-03-09,SKU_0020,chain,seasonal,51,11,2.52,0,1,84.63203,84.55506483589737,84.7089885088292
2026-03-16,SKU_0020,chain,seasonal,195,12,2.77,0,1,74.953514,74.87655226265518,75.030475935587
2026-03-23,SKU_0020,chain,seasonal,159,13,2.88,0,1,75.51081,75.43384901558487,75.5877726885167
2026-03-30,SKU_0020,chain,seasonal,127,14,2.66,0,1,102.44942,102.3724552777919,102.52637895072372
2026-04-06,SKU_0020,chain,seasonal,89,15,3.45,0,1,114.05995,113.98298994576065,114.13691361869247
2026-04-13,SKU_0020,chain,seasonal,109,16,3.63,0,1,126.11075,126.03378645454971,126.18771012748154
2026-04-20,SKU_0020,chain,seasonal,98,17,3.77,0,1,113.78095,113.70399061714737,113.8579142900792
2026-04-27,SKU_0020,chain,seasonal,153,18,3.93,0,1,109.15286,109.07590071236221,109.22982438529404
2026-05-04,SKU_0020,chain,seasonal,114,19,3.77,1,1,102.794624,102.71766249214737,102.8715861650792
2026-05-11,SKU_0020,chain,seasonal,95,20,4.38,0,1,138.3764,138.29944197212785,138.45336564505965
2026-05-18,SKU_0020,chain,seasonal,107,21,4.66,0,1,121.79164,121.71467939888565,121.86860307181747
2026-05-25,SKU_0020,chain,seasonal,156,22,4.74,0,1,125.70314,125.62617842232315,125.78010209525497
