date,sku_id,pharmacy_type,demand_type,units_sold,week_of_year,ili_pct,is_holiday,vbp_10_active,forecast,lower_90,upper_90
2026-03-09,SKU_0020,hospital,seasonal,63,11,2.52,0,1,69.73565,69.68391416026222,69.78738405751122
2026-03-16,SKU_0020,hospital,seasonal,66,12,2.77,0,1,77.38358,77.33184812022316,77.43531801747216
2026-03-23,SKU_0020,hospital,seasonal,43,13,2.88,0,1,85.58504,85.53330228282081,85.63677218006981
2026-03-30,SKU_0020,hospital,seasonal,77,14,2.66,0,1,75.18608,75.13434598399269,75.23781588124169
2026-04-06,SKU_0020,hospital,seasonal,57,15,3.45,0,1,61.21404,61.16230390025246,61.265773797501446
2026-04-13,SKU_0020,hospital,seasonal,72,16,3.63,0,1,64.90867,64.8569335694419,64.9604034666909
2026-04-20,SKU_0020,hospital,seasonal,89,17,3.77,0,1,56.507687,56.45595166636574,56.55942156361473
2026-04-27,SKU_0020,hospital,seasonal,87,18,3.93,0,1,72.38881,72.33707425547706,72.44054415272606
2026-05-04,SKU_0020,hospital,seasonal,68,19,3.77,1,1,52.288483,52.23674771739113,52.34021761464012
2026-05-11,SKU_0020,hospital,seasonal,72,20,4.38,0,1,70.8113,70.7595672364341,70.8630371336831
2026-05-18,SKU_0020,hospital,seasonal,93,21,4.66,0,1,79.87414,79.82240292979347,79.92587282704247
2026-05-25,SKU_0020,hospital,seasonal,90,22,4.74,0,1,79.02429,78.972557043563,79.076026940812
