date,sku_id,pharmacy_type,demand_type,units_sold,week_of_year,ili_pct,is_holiday,vbp_10_active,forecast,lower_90,upper_90
2026-03-09,SKU_0076,independent,intermittent,0,11,2.52,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-03-16,SKU_0076,independent,intermittent,5,12,2.77,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-03-23,SKU_0076,independent,intermittent,13,13,2.88,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-03-30,SKU_0076,independent,intermittent,0,14,2.66,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-04-06,SKU_0076,independent,intermittent,29,15,3.45,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-04-13,SKU_0076,independent,intermittent,15,16,3.63,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-04-20,SKU_0076,independent,intermittent,18,17,3.77,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-04-27,SKU_0076,independent,intermittent,12,18,3.93,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-05-04,SKU_0076,independent,intermittent,11,19,3.77,1,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-05-11,SKU_0076,independent,intermittent,10,20,4.38,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-05-18,SKU_0076,independent,intermittent,0,21,4.66,0,1,6.741482537537272,5.393186030029818,8.089779045044725
2026-05-25,SKU_0076,independent,intermittent,13,22,4.74,0,1,6.741482537537272,5.393186030029818,8.089779045044725
